|Query ID|Prediction
7193|10766|6
7194|5824|17
7195|3894|13
7196|7305|4
7197|6516|15
7198|10463|13
7199|4440|15
7200|6175|18
7201|2691|2
7202|4789|17
7203|1280|17
7204|1631|17
7205|7506|1
7206|7461|5
7207|1466|17
7208|9356|3
7209|674|0
7210|922|14
7211|3544|16
7212|582|14
7213|9584|9
7214|8895|10
7215|3753|13
7216|2485|8
7217|5496|1
7218|7860|11
7219|2100|8
7220|6960|0
7221|6937|8
7222|7366|14
7223|4956|3
7224|5330|1
7225|10226|3
7226|6195|13
7227|1848|17
7228|2499|14
7229|9314|16
7230|11368|15
7231|1036|0
7232|2537|3
7233|5352|0
7234|4170|6
7235|831|16
7236|3471|6
7237|5788|17
7238|9883|14
7239|5068|10
7240|3707|11
7241|1384|12
7242|9432|4
7243|10719|13
7244|7979|7
7245|4290|17
7246|373|6
7247|5055|16
7248|2785|6
7249|12048|19
7250|7503|17
7251|3660|18
7252|4344|7
7253|9025|9
7254|5209|3
7255|573|16
7256|2198|7
7257|11016|6
7258|4778|19
7259|7878|17
7260|3203|15
7261|6099|17
7262|9241|18
7263|789|13
7264|10838|7
7265|5018|5
7266|7626|1
7267|281|9
7268|1543|17
7269|3293|0
7270|10431|18
7271|8885|2
7272|5431|8
7273|1900|19
7274|10327|14
7275|11163|0
7276|2774|17
7277|3411|6
7278|8259|15
7279|10890|1
7280|12599|11
7281|4619|14
7282|8874|10
7283|9505|3
7284|3387|14
7285|9653|0
7286|7948|14
7287|2722|17
7288|10876|7
7289|8536|12
7290|8786|2
7291|3812|9
7292|6744|9
7293|2713|0
7294|1210|7
7295|4626|14
7296|1948|0
7297|3991|4
7298|5953|3
7299|7690|18
7300|8774|12
7301|10194|14
7302|1312|19
7303|2333|5
7304|10039|12
7305|11640|0
7306|10990|2
7307|2769|11
7308|5376|3
7309|8530|17
7310|7888|10
7311|3295|2
7312|323|3
7313|2632|10
7314|8542|4
7315|1549|11
7316|7196|12
7317|4695|2
7318|5246|3
7319|12203|8
7320|1427|17
7321|9129|4
7322|3881|15
7323|8278|17
7324|7089|6
7325|778|17
7326|9550|13
7327|5882|0
7328|3860|18
7329|5661|8
7330|1369|13
7331|5498|12
7332|6263|13
7333|1985|4
7334|8072|1
7335|1735|16
7336|7489|15
7337|6500|2
7338|6331|13
7339|6774|6
7340|3780|4
7341|5374|16
7342|9557|3
7343|6161|15
7344|9881|2
7345|9312|9
7346|1970|11
7347|10129|17
7348|3472|10
7349|6147|19
7350|2791|2
7351|3329|10
7352|4802|2
7353|8941|15
7354|5318|10
7355|4648|12
7356|6671|11
7357|3120|5
7358|10177|16
7359|2854|18
7360|5337|17
7361|8156|19
7362|8139|14
7363|6271|3
7364|9270|1
7365|10016|6
7366|8238|3
7367|8398|5
7368|10083|3
7369|5343|12
7370|12256|11
7371|5552|5
7372|8159|13
7373|5366|10
7374|7745|15
7375|2378|4
7376|3448|5
7377|5768|6
7378|5429|2
7379|2069|6
7380|6122|18
7381|6615|8
7382|9837|14
7383|9341|6
7384|10645|9
7385|4255|3
7386|2075|19
7387|11791|17
7388|11445|16
7389|1439|3
7390|10945|19
7391|10492|15
7392|8737|9
7393|11207|17
7394|2264|3
7395|1211|17
7396|5203|4
7397|2701|13
7398|3826|9
7399|3056|4
7400|5340|11
7401|1259|9
7402|1926|13
7403|196|17
7404|1328|16
7405|2112|19
7406|1975|8
7407|8252|10
7408|4111|2
7409|9739|6
7410|6014|17
7411|1241|15
7412|6981|19
7413|6845|1
7414|7436|15
7415|3031|1
7416|6016|10
7417|8513|9
7418|10258|11
7419|11370|10
7420|10745|4
7421|305|13
7422|9013|14
7423|8348|10
7424|6319|19
7425|9468|18
7426|7539|2
7427|7014|12
7428|2221|8
7429|2250|13
7430|5435|1
7431|3651|9
7432|8763|13
7433|10156|13
7434|820|19
7435|1000|3
7436|4401|12
7437|6741|4
7438|3871|5
7439|10241|13
7440|10211|13
7441|2109|16
7442|4556|16
7443|9106|4
7444|3160|6
7445|8945|2
7446|11269|7
7447|1666|10
7448|2942|8
7449|7837|19
7450|1407|17
7451|7886|14
7452|3928|8
7453|6207|19
7454|3001|13
7455|11091|14
7456|5704|13
7457|3274|16
7458|2300|1
7459|9110|18
7460|714|17
7461|1023|5
7462|1102|13
7463|468|0
7464|2513|2
7465|8586|6
7466|9674|13
7467|11117|11
7468|543|19
7469|1803|4
7470|11819|11
7471|3966|10
7472|2512|18
7473|497|16
7474|10151|14
7475|10946|4
7476|6100|4
7477|11158|19
7478|11066|19
7479|4145|9
7480|5233|18
7481|10914|15
7482|1786|12
7483|7438|11
7484|11587|11
7485|3700|11
7486|11203|8
7487|1522|3
7488|10975|14
7489|8026|6
7490|3279|11
7491|6091|17
7492|6952|19
7493|2392|8
7494|2924|14
7495|10639|8
7496|6447|14
7497|7729|6
7498|9976|16
7499|8654|3
7500|9132|13
7501|4929|8
7502|2222|11
7503|11781|18
7504|938|4
7505|2385|0
7506|1198|18
7507|1940|11
7508|3870|10
7509|4091|6
7510|4831|10
7511|8178|0
7512|7645|4
7513|3542|6
7514|8031|18
7515|10471|15
7516|2574|15
7517|631|8
7518|9276|6
7519|8900|9
7520|148|13
7521|7122|2
7522|1068|12
7523|11778|8
7524|9538|5
7525|10050|3
7526|5216|19
7527|3577|17
7528|2944|14
7529|5370|3
7530|8377|11
7531|6670|10
7532|4751|8
7533|8249|1
7534|6167|14
7535|2477|19
7536|9301|11
7537|7028|4
7538|7345|9
7539|4162|13
7540|3055|14
7541|10669|17
7542|1528|19
7543|9536|14
7544|17|5
7545|7926|7
7546|7523|8
7547|2360|0
7548|3359|13
7549|502|13
7550|3012|15
7551|5632|13
7552|10814|11
7553|1276|1
7554|3030|4
7555|2119|13
7556|2956|12
7557|8481|16
7558|3200|3
7559|6150|13
7560|6340|0
7561|4393|2
7562|8537|6
7563|2395|11
7564|6649|1
7565|10924|9
7566|2507|11
7567|867|3
7568|9463|18
7569|10383|7
7570|7227|16
7571|669|19
7572|2960|7
7573|3923|9
7574|10661|0
7575|3217|14
7576|7531|14
7577|9309|15
7578|2051|3
7579|4805|14
7580|5998|15
7581|9967|14
7582|2135|1
7583|1766|12
7584|1801|14
7585|7980|14
7586|3028|3
7587|11175|16
7588|4986|10
7589|7160|5
7590|96|13
7591|7201|6
7592|11324|16
7593|1474|13
7594|9591|18
7595|8369|17
7596|10707|19
7597|10993|14
7598|4319|9
7599|11499|11
7600|7850|0
7601|934|12
7602|6171|6
7603|7722|5
7604|1945|2
7605|6865|18
7606|3560|17
7607|9169|5
7608|9833|19
7609|5143|0
7610|9911|15
7611|7225|18
7612|9719|18
7613|6268|0
7614|5388|3
7615|1829|14
7616|5752|17
7617|884|19
7618|773|15
7619|8362|4
7620|2685|5
7621|4093|1
7622|6422|11
7623|10075|16
7624|3832|16
7625|1049|8
7626|6572|3
7627|3717|14
7628|6384|11
7629|8663|16
7630|3022|2
7631|8057|17
7632|10351|3
7633|5153|18
7634|2229|0
7635|1394|19
7636|2767|17
7637|6347|12
7638|3647|5
7639|3218|0
7640|3665|16
7641|1596|15
7642|4906|7
7643|919|17
7644|2085|12
7645|10932|13
7646|5827|12
7647|6818|9
7648|1604|19
7649|5929|13
7650|2976|5
7651|3907|11
7652|5163|17
7653|1077|18
7654|7452|14
7655|5060|0
7656|6888|10
7657|297|4
7658|421|0
7659|5381|4
7660|10804|17
7661|4500|9
7662|238|17
7663|6926|5
7664|10883|14
7665|1316|9
7666|11143|14
7667|5585|0
7668|11233|19
7669|169|0
7670|4439|17
7671|11925|11
7672|1487|18
7673|2386|16
7674|1523|17
7675|10812|3
7676|10371|2
7677|9836|6
7678|5410|19
7679|598|3
7680|7001|12
7681|1363|11
7682|8062|19
7683|138|0
7684|4549|16
7685|7529|17
7686|6789|17
7687|1637|19
7688|2402|2
7689|292|7
7690|58|3
7691|3162|11
7692|5325|0
7693|11632|19
7694|2057|12
7695|2852|13
7696|11934|0
7697|7737|0
7698|184|10
7699|5757|13
7700|6132|19
7701|1903|7
7702|6720|14
7703|10921|15
7704|9450|11
7705|10280|7
7706|4708|3
7707|122|4
7708|10315|14
7709|6096|2
7710|5092|16
7711|1760|5
7712|6176|9
7713|7640|9
7714|10092|19
7715|6372|16
7716|4476|3
7717|3722|9
7718|4812|12
7719|4450|19
7720|1095|14
7721|4624|0
7722|9242|17
7723|8344|12
7724|6052|12
7725|489|13
7726|2510|16
7727|7778|6
7728|5249|7
7729|6829|18
7730|1941|17
7731|2311|10
7732|4383|7
7733|6007|17
7734|1253|19
7735|1744|4
7736|8241|17
7737|4240|13
7738|5692|3
7739|1243|19
7740|5147|14
7741|6868|14
7742|3408|12
7743|5290|17
7744|10605|2
7745|11536|13
7746|1628|18
7747|1965|13
7748|4191|12
7749|8215|5
7750|11296|18
7751|8422|5
7752|6351|16
7753|4677|17
7754|2792|17
7755|10718|17
7756|8236|13
7757|8735|9
7758|2795|13
7759|2828|17
7760|1605|2
7761|6783|2
7762|5728|10
7763|8439|1
7764|8032|2
7765|8383|2
7766|8525|14
7767|2804|6
7768|9561|6
7769|7443|13
7770|10206|9
7771|203|4
7772|8852|19
7773|3534|19
7774|2539|0
7775|5594|4
7776|6212|18
7777|175|17
7778|11686|18
7779|5421|0
7780|7319|2
7781|6525|5
7782|7124|16
7783|10310|10
7784|4659|13
7785|5896|14
7786|9664|14
7787|7347|3
7788|6524|0
7789|8212|15
7790|3507|10
7791|733|15
7792|8356|13
7793|5295|4
7794|11188|2
7795|7358|12
7796|1733|6
7797|6753|19
7798|5918|16
7799|519|10
7800|11975|1
7801|4211|14
7802|7415|7
7803|11761|18
7804|2292|13
7805|1668|9
7806|8319|4
7807|12|2
7808|230|18
7809|4470|5
7810|5618|9
7811|5004|8
7812|8107|17
7813|5297|11
7814|5859|3
7815|5007|6
7816|766|3
7817|6101|7
7818|1994|15
7819|8190|8
7820|605|15
7821|10458|19
7822|5915|17
7823|2730|9
7824|4116|13
7825|9061|8
7826|8614|6
7827|9205|2
7828|7996|7
7829|8039|15
7830|3230|2
7831|1072|3
7832|6843|9
7833|3847|5
7834|2906|15
7835|3575|6
7836|4368|8
7837|4580|4
7838|6535|8
7839|897|1
7840|9398|7
7841|5638|13
7842|6053|2
7843|9537|12
7844|7334|2
7845|957|15
7846|5156|4
7847|1144|4
7848|4625|18
7849|8563|8
7850|1080|2
7851|8515|0
7852|1230|0
7853|7182|7
7854|7094|15
7855|9572|19
7856|5064|2
7857|1482|13
7858|438|14
7859|6946|1
7860|3397|7
7861|411|10
7862|4955|4
7863|9888|19
7864|1757|4
7865|2606|10
7866|10980|18
7867|9659|19
7868|12689|11
7869|3088|16
7870|5221|6
7871|10656|2
7872|2224|14
7873|9857|16
7874|4755|17
7875|10401|16
7876|42|18
7877|6158|16
7878|6223|17
7879|8303|16
7880|9685|0
7881|4085|17
7882|9828|0
7883|10974|18
7884|1452|14
7885|6338|16
7886|10035|2
7887|3625|17
7888|11032|0
7889|11065|2
7890|8741|3
7891|10963|2
7892|5123|11
7893|8480|8
7894|3235|13
7895|1031|18
7896|5311|0
7897|3977|10
7898|6639|17
7899|3395|12
7900|5051|10
7901|7890|18
7902|8927|6
7903|1521|3
7904|8464|3
7905|3081|3
7906|958|5
7907|6241|8
7908|433|0
7909|5291|9
7910|1167|8
7911|11661|12
7912|2814|14
7913|10670|6
7914|4825|17
7915|7421|3
7916|5838|3
7917|4838|12
7918|10318|18
7919|7945|4
7920|8124|4
7921|11474|18
7922|1636|14
7923|6466|11
7924|1431|3
7925|9815|15
7926|3253|0
7927|8500|7
7928|8265|17
7929|6745|6
7930|6970|3
7931|4379|13
7932|8870|10
7933|2309|2
7934|1303|14
7935|9095|16
7936|11857|18
7937|4820|1
7938|2246|19
7939|3428|11
7940|4459|19
7941|1876|12
7942|5107|4
7943|5211|6
7944|9598|4
7945|6726|14
7946|6252|13
7947|1343|3
7948|7402|13
7949|6471|2
7950|4718|19
7951|4230|9
7952|3285|0
7953|1736|5
7954|4152|14
7955|1814|17
7956|4421|5
7957|11520|10
7958|71|9
7959|4062|15
7960|4764|10
7961|691|5
7962|8316|17
7963|146|15
7964|8963|10
7965|11725|18
7966|4635|4
7967|4808|13
7968|6270|0
7969|6288|18
7970|8417|2
7971|11336|0
7972|11135|3
7973|4893|14
7974|10871|14
7975|304|6
7976|8601|9
7977|655|5
7978|4623|6
7979|8336|15
7980|11219|0
7981|4245|13
7982|11287|15
7983|4215|8
7984|10949|7
7985|11144|13
7986|6518|16
7987|9702|0
7988|9617|19
7989|5776|1
7990|1796|9
7991|11393|19
7992|9339|13
7993|8266|14
7994|5426|0
7995|7079|12
7996|2684|17
7997|6480|9
7998|10355|2
7999|10784|7
8000|11253|17
8001|763|3
8002|1038|6
8003|882|14
8004|3920|7
8005|1980|3
8006|9909|3
8007|4758|14
8008|8051|16
8009|5621|14
8010|3062|14
8011|5283|4
8012|1107|3
8013|1651|0
8014|359|3
8015|3298|3
8016|10187|19
8017|6005|17
8018|8460|4
8019|4458|4
8020|10817|12
8021|2170|17
8022|7091|4
8023|4651|16
8024|2158|8
8025|5596|6
8026|270|13
8027|10172|17
8028|11038|14
8029|11797|13
8030|4594|1
8031|7222|9
8032|1451|11
8033|3163|0
8034|1818|4
8035|3802|16
8036|2762|5
8037|2935|16
8038|4513|10
8039|4138|17
8040|7405|10
8041|1299|12
8042|698|13
8043|10748|4
8044|6712|12
8045|2200|0
8046|8914|3
8047|9395|15
8048|6827|19
8049|6863|19
8050|5234|2
8051|4071|18
8052|9381|16
8053|4747|12
8054|6336|16
8055|4075|2
8056|193|12
8057|7872|6
8058|4734|0
8059|3136|0
8060|7166|11
8061|7046|3
8062|5282|1
8063|759|19
8064|2832|7
8065|6616|9
8066|1949|9
8067|1727|4
8068|10521|14
8069|11653|13
8070|7030|12
8071|3890|19
8072|1395|7
8073|3992|0
8074|351|10
8075|2527|4
8076|7170|16
8077|9620|12
8078|1546|13
8079|3581|7
8080|9045|16
8081|2156|13
8082|5739|19
8083|5903|3
8084|9480|0
8085|7619|0
8086|3503|13
8087|2986|17
8088|2764|8
8089|1508|3
8090|10732|6
8091|5428|17
8092|10788|7
8093|1308|15
8094|1446|0
8095|4222|0
8096|10956|19
8097|7187|10
8098|6159|19
8099|3142|9
8100|4902|9
8101|210|6
8102|9411|10
8103|1858|15
8104|7748|5
8105|4314|15
8106|10968|18
8107|4040|2
8108|11095|14
8109|639|17
8110|8806|17
8111|9315|5
8112|4250|2
8113|5570|6
8114|6344|0
8115|10757|18
8116|10138|11
8117|8306|4
8118|546|18
8119|4714|14
8120|8555|14
8121|2850|17
8122|3052|14
8123|6882|3
8124|6965|10
8125|5477|3
8126|9753|11
8127|9182|19
8128|12375|18
8129|222|9
8130|7530|2
8131|10328|4
8132|4557|14
8133|10864|3
8134|6066|14
8135|2146|1
8136|1593|1
8137|2928|18
8138|2032|0
8139|4913|14
8140|11045|13
8141|2127|14
8142|233|2
8143|358|15
8144|427|0
8145|3442|0
8146|10128|6
8147|10625|17
8148|1378|8
8149|5248|3
8150|9453|14
8151|2968|14
8152|9233|14
8153|8797|7
8154|10953|12
8155|1283|17
8156|7449|14
8157|6399|14
8158|8589|15
8159|6065|9
8160|8175|4
8161|10019|11
8162|9269|6
8163|1396|7
8164|6115|6
8165|7793|13
8166|4826|7
8167|3554|13
8168|11440|3
8169|3566|7
8170|3713|17
8171|1996|17
8172|9649|5
8173|6472|4
8174|11361|11
8175|5574|13
8176|9974|3
8177|7637|19
8178|11539|16
8179|4068|19
8180|1995|17
8181|3051|18
8182|9868|6
8183|9951|14
8184|10983|6
8185|5703|5
8186|7569|14
8187|6305|9
8188|363|19
8189|4352|12
8190|7105|14
8191|6030|9
8192|10352|17
8193|9394|16
8194|4454|5
8195|2387|9
8196|6283|17
8197|11527|16
8198|9597|11
8199|9185|16
8200|1513|3
8201|5473|14
8202|9257|10
8203|797|19
8204|5900|7
8205|10238|16
8206|1959|7
8207|10487|15
8208|5175|13
8209|892|18
8210|5472|8
8211|7153|0
8212|3601|2
8213|875|1
8214|8725|4
8215|3746|0
8216|3157|8
8217|7320|6
8218|6470|10
8219|10674|16
8220|1835|0
8221|2990|19
8222|7680|7
8223|1509|14
8224|3206|16
8225|10655|10
8226|2743|8
8227|4897|5
8228|653|14
8229|9227|11
8230|385|16
8231|5474|4
8232|5956|15
8233|11254|0
8234|10842|19
8235|10429|17
8236|8807|5
8237|6387|16
8238|1345|14
8239|492|15
8240|6991|12
8241|9616|2
8242|5452|14
8243|7036|9
8244|7407|19
8245|5361|8
8246|2403|14
8247|4771|2
8248|5134|2
8249|5688|13
8250|11454|11
8251|10227|14
8252|2689|17
8253|8820|11
8254|5125|9
8255|11069|14
8256|1137|14
8257|9817|1
8258|1545|11
8259|9413|12
8260|5105|11
8261|3762|19
8262|9621|7
8263|3195|14
8264|11068|15
8265|2152|10
8266|11477|7
8267|289|15
8268|3618|8
8269|5257|8
8270|6521|17
8271|7952|2
8272|11689|18
8273|6831|5
8274|8232|13
8275|344|12
8276|1836|17
8277|3068|13
8278|8055|14
8279|1563|3
8280|912|7
8281|4881|14
8282|9389|18
8283|7180|15
8284|6477|9
8285|9282|2
8286|1869|13
8287|115|7
8288|7261|12
8289|10167|10
8290|10705|10
8291|4380|2
8292|2121|10
8293|5591|3
8294|8050|0
8295|11138|2
8296|4411|2
8297|1584|5
8298|5067|2
8299|7840|13
8300|11194|3
8301|9628|4
8302|5942|18
8303|10595|3
8304|1336|14
8305|6975|11
8306|9079|14
8307|2450|4
8308|5673|16
8309|6448|17
8310|4926|0
8311|6515|9
8312|10761|0
8313|8800|10
8314|5316|2
8315|7923|17
8316|8070|3
8317|4630|6
8318|731|14
8319|7384|15
8320|10409|0
8321|3733|11
8322|7488|7
8323|7560|3
8324|4979|2
8325|977|17
8326|4022|6
8327|6662|18
8328|1473|10
8329|592|8
8330|4800|3
8331|3091|19
8332|6214|17
8333|8527|9
8334|5430|4
8335|10734|3
8336|3969|13
8337|10631|4
8338|1108|7
8339|6762|5
8340|2626|3
8341|9039|4
8342|9130|17
8343|1081|16
8344|7694|0
8345|3222|9
8346|3670|14
8347|2137|7
8348|7927|12
8349|1838|12
8350|2436|12
8351|4819|17
8352|534|14
8353|9496|17
8354|8008|19
8355|6816|16
8356|465|14
8357|5453|16
8358|2090|18
8359|4506|5
8360|668|4
8361|3194|19
8362|8157|17
8363|9302|14
8364|11083|3
8365|3695|8
8366|10369|1
8367|2270|7
8368|5996|16
8369|9206|16
8370|2926|16
8371|4770|11
8372|6374|14
8373|6286|15
8374|7982|4
8375|4807|5
8376|2763|10
8377|11881|0
8378|11834|8
8379|7635|8
8380|7685|10
8381|7144|10
8382|9520|19
8383|9579|13
8384|405|16
8385|7809|2
8386|11716|2
8387|6591|16
8388|1491|17
8389|2704|4
8390|91|8
8391|1807|11
8392|5786|14
8393|254|7
8394|8014|16
8395|6452|18
8396|2207|19
8397|493|4
8398|10731|5
8399|4837|17
8400|242|5
8401|8886|12
8402|10621|19
8403|1291|7
8404|11108|19
8405|8867|5
8406|5616|4
8407|3214|18
8408|10320|17
8409|7158|12
8410|10947|4
8411|7316|10
8412|3850|3
8413|9021|17
8414|3401|19
8415|2516|9
8416|7946|14
8417|1937|18
8418|10884|0
8419|7788|9
8420|1212|18
8421|6862|11
8422|8140|10
8423|10832|3
8424|5014|19
8425|10185|16
8426|306|13
8427|8682|7
8428|2105|9
8429|7863|12
8430|9754|13
8431|1069|13
8432|10928|7
8433|8185|10
8434|8795|14
8435|7230|19
8436|3216|3
8437|6364|7
8438|392|9
8439|6385|14
8440|8184|17
8441|901|9
8442|7618|13
8443|916|3
8444|209|12
8445|621|19
8446|79|9
8447|10201|8
8448|6633|3
8449|8880|3
8450|2800|15
8451|5148|15
8452|8583|1
8453|6226|12
8454|23|13
8455|3614|5
8456|4358|11
8457|8917|14
8458|8487|2
8459|11603|0
8460|10442|15
8461|2663|14
8462|7805|5
8463|983|17
8464|4709|13
8465|11258|3
8466|8943|19
8467|1554|1
8468|7852|11
8469|4795|10
8470|2456|6
8471|5794|10
8472|11668|0
8473|5817|13
8474|6612|17
8475|355|2
8476|6245|1
8477|4691|19
8478|11011|9
8479|10701|11
8480|3105|17
8481|5139|17
8482|5020|2
8483|3255|18
8484|9434|0
8485|268|17
8486|1957|13
8487|205|4
8488|5005|1
8489|6498|10
8490|8521|17
8491|7707|19
8492|3522|12
8493|10607|1
8494|6653|9
8495|5269|16
8496|8323|5
8497|4936|14
8498|3538|12
8499|5404|16
8500|7696|13
8501|5938|7
8502|752|16
8503|2038|18
8504|4447|10
8505|5772|18
8506|8803|15
8507|7621|13
8508|10580|12
8509|8808|13
8510|4104|13
8511|10887|19
8512|8280|6
8513|3483|17
8514|2210|19
8515|5144|6
8516|6061|3
8517|585|17
8518|7481|19
8519|2945|0
8520|1644|17
8521|7792|2
8522|2995|11
8523|10811|14
8524|8058|2
8525|10300|0
8526|8777|8
8527|87|19
8528|1158|3
8529|478|18
8530|3045|4
8531|5208|15
8532|7095|1
8533|1266|14
8534|5819|0
8535|9363|9
8536|2288|0
8537|822|17
8538|2256|16
8539|2652|19
8540|9458|5
8541|5821|7
8542|9114|10
8543|4437|12
8544|1270|0
8545|4717|12
8546|8155|6
8547|10973|19
8548|4432|9
8549|8346|18
8550|11147|13
8551|8074|19
8552|7929|0
8553|1931|1
8554|6747|5
8555|3866|4
8556|7317|13
8557|4478|3
8558|6302|11
8559|4925|6
8560|8028|3
8561|3207|1
8562|356|12
8563|952|7
8564|1978|6
8565|807|14
8566|2017|15
8567|4972|14
8568|7509|3
8569|1063|19
8570|9752|18
8571|6699|17
8572|1927|5
8573|8625|13
8574|11575|13
8575|3458|10
8576|10610|15
8577|1816|13
8578|3384|18
8579|6997|10
8580|613|6
8581|5991|5
8582|6994|18
8583|8871|2
8584|7541|3
8585|267|9
8586|2495|17
8587|10943|7
8588|1249|9
8589|8950|19
8590|8618|0
8591|2530|14
8592|10437|1
8593|6292|0
8594|1534|2
8595|1435|18
8596|7432|10
8597|1321|0
8598|7450|13
8599|10064|9
8600|6086|16
8601|5097|3
8602|2271|5
8603|1687|5
8604|5399|17
8605|7747|16
8606|9056|14
8607|8335|15
8608|10915|3
8609|3182|17
8610|9204|2
8611|1592|7
8612|8041|9
8613|4357|3
8614|2748|5
8615|4726|3
8616|959|16
8617|9336|3
8618|8312|19
8619|3679|2
8620|4094|4
8621|10242|6
8622|10957|6
8623|5467|14
8624|10801|9
8625|10260|13
8626|11134|15
8627|3342|5
8628|6035|17
8629|93|12
8630|120|16
8631|6320|5
8632|11402|3
8633|6974|12
8634|8210|12
8635|2768|0
8636|11113|12
8637|1471|18
8638|1779|17
8639|6473|7
8640|5937|17
8641|9624|2
8642|744|13
8643|5898|2
8644|10481|9
8645|521|6
8646|3959|3
8647|8326|5
8648|3791|13
8649|7613|18
8650|9342|14
8651|2124|3
8652|3790|15
8653|6873|17
8654|5795|0
8655|9343|3
8656|3402|13
8657|8698|12
8658|10372|13
8659|2428|10
8660|2542|10
8661|3697|15
8662|2570|6
8663|6353|18
8664|11225|14
8665|4330|15
8666|5083|14
8667|5515|17
8668|4227|8
8669|6200|9
8670|2618|15
8671|7751|13
8672|3296|14
8673|8971|1
8674|3768|6
8675|4638|8
8676|9841|9
8677|8902|17
8678|10294|6
8679|1773|15
8680|2384|14
8681|1667|8
8682|5278|16
8683|5577|7
8684|788|3
8685|8924|17
8686|575|8
8687|9036|6
8688|1967|3
8689|4188|9
8690|11691|13
8691|4350|8
8692|5543|16
8693|11483|8
8694|5136|6
8695|2153|11
8696|1825|5
8697|12228|11
8698|964|17
8699|850|17
8700|10255|16
8701|12047|0
8702|8253|3
8703|3912|2
8704|8450|7
8705|6155|12
8706|3613|19
8707|10263|8
8708|8141|4
8709|8541|4
8710|9345|11
8711|7445|17
8712|9781|13
8713|10208|0
8714|896|8
8715|9170|2
8716|6070|8
8717|10536|17
8718|10103|4
8719|4353|0
8720|522|5
8721|480|0
8722|10627|15
8723|114|14
8724|10750|13
8725|3351|2
8726|1190|15
8727|9726|10
8728|3982|10
8729|2676|18
8730|1886|0
8731|3390|17
8732|3574|9
8733|6672|7
8734|1499|4
8735|9488|2
8736|3681|10
8737|6571|4
8738|9528|12
8739|10640|13
8740|278|12
8741|2164|17
8742|911|11
8743|5957|12
8744|9125|5
8745|10850|9
8746|5542|3
8747|5741|17
8748|10494|14
8749|10408|13
8750|683|3
8751|10518|19
8752|6034|16
8753|7325|18
8754|10892|3
8755|10905|12
8756|6575|15
8757|5205|17
8758|6840|14
8759|8587|9
8760|4120|0
8761|3149|3
8762|1958|3
8763|1217|16
8764|5590|12
8765|59|19
8766|9681|17
8767|9647|13
8768|9351|11
8769|4821|18
8770|1983|0
8771|5720|7
8772|11458|11
8773|10061|15
8774|65|7
8775|10321|17
8776|7375|4
8777|2915|14
8778|8850|12
8779|7591|2
8780|7553|7
8781|3054|15
8782|9807|2
8783|8600|9
8784|3220|13
8785|7689|16
8786|10349|17
8787|10619|17
8788|1223|12
8789|4529|18
8790|7959|16
8791|3650|3
8792|9380|17
8793|7739|17
8794|3140|3
8795|10122|9
8796|10903|19
8797|6303|5
8798|4729|3
8799|7597|11
8800|4336|17
8801|3197|5
8802|1300|11
8803|6017|17
8804|3103|14
8805|8644|19
8806|1455|2
8807|8260|10
8808|2482|12
8809|10375|18
8810|4934|15
8811|4998|7
8812|10040|17
8813|9335|16
8814|552|13
8815|171|2
8816|5016|13
8817|11041|15
8818|2803|19
8819|5040|2
8820|7134|7
8821|8634|2
8822|7464|19
8823|4657|15
8824|2231|5
8825|8947|8
8826|10308|13
8827|10216|2
8828|5790|13
8829|9008|19
8830|9991|9
8831|2036|14
8832|1783|9
8833|6506|12
8834|548|11
8835|5299|14
8836|6734|13
8837|5003|17
8838|6998|11
8839|3817|3
8840|6930|9
8841|10045|19
8842|226|16
8843|2535|13
8844|10649|19
8845|8905|10
8846|9115|13
8847|5310|3
8848|5856|12
8849|3808|10
8850|10377|3
8851|7975|16
8852|4641|12
8853|7723|15
8854|3040|15
8855|2538|17
8856|398|19
8857|1873|17
8858|5785|3
8859|8144|15
8860|8061|14
8861|2987|9
8862|9564|1
8863|3290|7
8864|5536|8
8865|10553|10
8866|2356|9
8867|10779|15
8868|8379|0
8869|10760|2
8870|11319|7
8871|10081|2
8872|9089|9
8873|5559|10
8874|10687|2
8875|5681|4
8876|6055|7
8877|6323|11
8878|1003|13
8879|7711|7
8880|1398|16
8881|11681|11
8882|709|3
8883|9165|2
8884|3485|16
8885|7336|14
8886|7708|14
8887|11070|11
8888|10538|15
8889|9715|4
8890|10394|11
8891|3115|12
8892|1053|8
8893|2543|19
8894|1037|7
8895|8849|17
8896|10087|0
8897|5902|5
8898|6012|4
8899|10200|19
8900|7472|15
8901|3228|14
8902|5789|13
8903|10829|18
8904|10293|13
8905|5218|4
8906|10634|9
8907|3259|16
8908|11103|3
8909|3179|12
8910|9126|3
8911|2887|17
8912|10853|17
8913|10897|14
8914|1226|17
8915|3141|13
8916|7500|10
8917|7430|13
8918|864|13
8919|4604|17
8920|3766|9
8921|1633|17
8922|8888|10
8923|241|1
8924|6592|12
8925|8842|0
8926|11043|15
8927|8143|17
8928|3350|9
8929|7386|15
8930|3657|3
8931|10290|13
8932|662|1
8933|4571|2
8934|7995|10
8935|9885|2
8936|5140|3
8937|27|15
8938|10357|16
8939|10466|13
8940|4899|1
8941|3073|14
8942|8621|7
8943|4681|4
8944|2771|3
8945|5972|2
8946|10453|7
8947|9949|9
8948|2092|19
8949|971|14
8950|3365|5
8951|5033|19
8952|8915|17
8953|9060|17
8954|6782|7
8955|2863|15
8956|388|15
8957|4993|15
8958|4341|19
8959|9629|6
